id,invs_yr,invs_dsrt,invs_area_nm,dnf_src_nm,qtmt_nm,iem_nm,iem_cnt,meter_per_iem_cnt,adm_zn_nm,qtmt_cd,iem_cd,invs_ymd,cst_nm,str_la,str_lo,end_la,end_lo
85,2022.0,4차,제주김녕리,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",23,1.15,제주,PL,PL_2_25,2.0220731E7,남해안,33.565746,126.765561,33.565407,126.764416
86,2022.0,4차,제주김녕리,국내기인,플라스틱류,그물,1,0.05,제주,PL,PL_2_26,2.0220731E7,남해안,33.565746,126.765561,33.565407,126.764416
87,2022.0,4차,제주김녕리,국내기인,플라스틱류,낚싯줄,1,0.05,제주,PL,PL_2_27,2.0220731E7,남해안,33.565746,126.765561,33.565407,126.764416
88,2022.0,4차,제주김녕리,외국기인,플라스틱류,그물,0,0,제주,PL,PL_2_49,2.0220731E7,남해안,33.565746,126.765561,33.565407,126.764416
417,2022.0,5차,제주김녕리,국내기인,플라스틱류,"통발, 장어통발용 미끼통",1,0.05,제주,PL,PL_2_11,2.022093E7,남해안,33.565746,126.765561,33.565407,126.764416
418,2022.0,5차,제주김녕리,국내기인,플라스틱류,비닐봉지,1,0.05,제주,PL,PL_2_31,2.022093E7,남해안,33.565746,126.765561,33.565407,126.764416
419,2022.0,5차,제주김녕리,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",6,0.3,제주,PL,PL_2_32,2.022093E7,남해안,33.565746,126.765561,33.565407,126.764416
420,2022.0,5차,제주김녕리,국내기인,플라스틱류,필름형 풍선,0,0,제주,PL,PL_2_33,2.022093E7,남해안,33.565746,126.765561,33.565407,126.764416
421,2022.0,5차,제주김녕리,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",17,0.85,제주,PL,PL_2_25,2.022093E7,남해안,33.565746,126.765561,33.565407,126.764416
422,2022.0,5차,제주김녕리,국내기인,플라스틱류,그물,0,0,제주,PL,PL_2_26,2.022093E7,남해안,33.565746,126.765561,33.565407,126.764416
423,2022.0,5차,제주김녕리,국내기인,플라스틱류,낚싯줄,4,0.2,제주,PL,PL_2_27,2.022093E7,남해안,33.565746,126.765561,33.565407,126.764416
424,2022.0,5차,제주김녕리,외국기인,플라스틱류,그물,0,0,제주,PL,PL_2_49,2.022093E7,남해안,33.565746,126.765561,33.565407,126.764416
193,2022.0,6차,제주김녕리,국내기인,플라스틱류,"통발, 장어통발용 미끼통",4,0.2,제주,PL,PL_2_11,2.022113E7,남해안,33.565746,126.765561,33.565407,126.764416
194,2022.0,6차,제주김녕리,국내기인,플라스틱류,비닐봉지,20,1,제주,PL,PL_2_31,2.022113E7,남해안,33.565746,126.765561,33.565407,126.764416
195,2022.0,6차,제주김녕리,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",1,0.05,제주,PL,PL_2_32,2.022113E7,남해안,33.565746,126.765561,33.565407,126.764416
196,2022.0,6차,제주김녕리,국내기인,플라스틱류,필름형 풍선,3,0.15,제주,PL,PL_2_33,2.022113E7,남해안,33.565746,126.765561,33.565407,126.764416
197,2022.0,6차,제주김녕리,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",58,2.9,제주,PL,PL_2_25,2.022113E7,남해안,33.565746,126.765561,33.565407,126.764416
198,2022.0,6차,제주김녕리,국내기인,플라스틱류,그물,2,0.1,제주,PL,PL_2_26,2.022113E7,남해안,33.565746,126.765561,33.565407,126.764416
199,2022.0,6차,제주김녕리,국내기인,플라스틱류,낚싯줄,1,0.05,제주,PL,PL_2_27,2.022113E7,남해안,33.565746,126.765561,33.565407,126.764416
200,2022.0,6차,제주김녕리,외국기인,플라스틱류,그물,0,0,제주,PL,PL_2_49,2.022113E7,남해안,33.565746,126.765561,33.565407,126.764416
537,2022.0,3차,제주사계리,국내기인,플라스틱류,"통발, 장어통발용 미끼통",0,0,제주,PL,PL_2_11,2.0220531E7,남해안,33.222112,126.296288,33.223216,126.297093
538,2022.0,3차,제주사계리,국내기인,플라스틱류,비닐봉지,1,0.05,제주,PL,PL_2_31,2.0220531E7,남해안,33.222112,126.296288,33.223216,126.297093
539,2022.0,3차,제주사계리,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",2,0.1,제주,PL,PL_2_32,2.0220531E7,남해안,33.222112,126.296288,33.223216,126.297093
540,2022.0,3차,제주사계리,국내기인,플라스틱류,필름형 풍선,0,0,제주,PL,PL_2_33,2.0220531E7,남해안,33.222112,126.296288,33.223216,126.297093
541,2022.0,3차,제주사계리,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",9,0.45,제주,PL,PL_2_25,2.0220531E7,남해안,33.222112,126.296288,33.223216,126.297093
542,2022.0,3차,제주사계리,국내기인,플라스틱류,그물,1,0.05,제주,PL,PL_2_26,2.0220531E7,남해안,33.222112,126.296288,33.223216,126.297093
543,2022.0,3차,제주사계리,국내기인,플라스틱류,낚싯줄,1,0.05,제주,PL,PL_2_27,2.0220531E7,남해안,33.222112,126.296288,33.223216,126.297093
544,2022.0,3차,제주사계리,외국기인,플라스틱류,그물,0,0,제주,PL,PL_2_49,2.0220531E7,남해안,33.222112,126.296288,33.223216,126.297093
313,2022.0,2차,제주사계리,국내기인,플라스틱류,"통발, 장어통발용 미끼통",3,0.15,제주,PL,PL_2_11,2.0220331E7,남해안,33.222112,126.296288,33.223216,126.297093
314,2022.0,2차,제주사계리,국내기인,플라스틱류,비닐봉지,2,0.1,제주,PL,PL_2_31,2.0220331E7,남해안,33.222112,126.296288,33.223216,126.297093
315,2022.0,2차,제주사계리,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",1,0.05,제주,PL,PL_2_32,2.0220331E7,남해안,33.222112,126.296288,33.223216,126.297093
316,2022.0,2차,제주사계리,국내기인,플라스틱류,필름형 풍선,0,0,제주,PL,PL_2_33,2.0220331E7,남해안,33.222112,126.296288,33.223216,126.297093
317,2022.0,2차,제주사계리,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",26,1.3,제주,PL,PL_2_25,2.0220331E7,남해안,33.222112,126.296288,33.223216,126.297093
318,2022.0,2차,제주사계리,국내기인,플라스틱류,그물,0,0,제주,PL,PL_2_26,2.0220331E7,남해안,33.222112,126.296288,33.223216,126.297093
319,2022.0,2차,제주사계리,국내기인,플라스틱류,낚싯줄,0,0,제주,PL,PL_2_27,2.0220331E7,남해안,33.222112,126.296288,33.223216,126.297093
320,2022.0,2차,제주사계리,외국기인,플라스틱류,그물,0,0,제주,PL,PL_2_49,2.0220331E7,남해안,33.222112,126.296288,33.223216,126.297093
89,2022.0,4차,제주사계리,국내기인,플라스틱류,"통발, 장어통발용 미끼통",1,0.05,제주,PL,PL_2_11,2.0220731E7,남해안,33.222112,126.296288,33.223216,126.297093
90,2022.0,4차,제주사계리,국내기인,플라스틱류,비닐봉지,0,0,제주,PL,PL_2_31,2.0220731E7,남해안,33.222112,126.296288,33.223216,126.297093
91,2022.0,4차,제주사계리,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",2,0.1,제주,PL,PL_2_32,2.0220731E7,남해안,33.222112,126.296288,33.223216,126.297093
92,2022.0,4차,제주사계리,국내기인,플라스틱류,필름형 풍선,0,0,제주,PL,PL_2_33,2.0220731E7,남해안,33.222112,126.296288,33.223216,126.297093
93,2022.0,4차,제주사계리,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",52,2.6,제주,PL,PL_2_25,2.0220731E7,남해안,33.222112,126.296288,33.223216,126.297093
94,2022.0,4차,제주사계리,국내기인,플라스틱류,그물,0,0,제주,PL,PL_2_26,2.0220731E7,남해안,33.222112,126.296288,33.223216,126.297093
95,2022.0,4차,제주사계리,국내기인,플라스틱류,낚싯줄,0,0,제주,PL,PL_2_27,2.0220731E7,남해안,33.222112,126.296288,33.223216,126.297093
96,2022.0,4차,제주사계리,외국기인,플라스틱류,그물,0,0,제주,PL,PL_2_49,2.0220731E7,남해안,33.222112,126.296288,33.223216,126.297093
425,2022.0,5차,제주사계리,국내기인,플라스틱류,"통발, 장어통발용 미끼통",0,0,제주,PL,PL_2_11,2.022093E7,남해안,33.222112,126.296288,33.223216,126.297093
426,2022.0,5차,제주사계리,국내기인,플라스틱류,비닐봉지,3,0.15,제주,PL,PL_2_31,2.022093E7,남해안,33.222112,126.296288,33.223216,126.297093
427,2022.0,5차,제주사계리,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",1,0.05,제주,PL,PL_2_32,2.022093E7,남해안,33.222112,126.296288,33.223216,126.297093
428,2022.0,5차,제주사계리,국내기인,플라스틱류,필름형 풍선,0,0,제주,PL,PL_2_33,2.022093E7,남해안,33.222112,126.296288,33.223216,126.297093
429,2022.0,5차,제주사계리,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",13,0.65,제주,PL,PL_2_25,2.022093E7,남해안,33.222112,126.296288,33.223216,126.297093
430,2022.0,5차,제주사계리,국내기인,플라스틱류,그물,7,0.35,제주,PL,PL_2_26,2.022093E7,남해안,33.222112,126.296288,33.223216,126.297093
431,2022.0,5차,제주사계리,국내기인,플라스틱류,낚싯줄,3,0.15,제주,PL,PL_2_27,2.022093E7,남해안,33.222112,126.296288,33.223216,126.297093
432,2022.0,5차,제주사계리,외국기인,플라스틱류,그물,0,0,제주,PL,PL_2_49,2.022093E7,남해안,33.222112,126.296288,33.223216,126.297093
201,2022.0,6차,제주사계리,국내기인,플라스틱류,"통발, 장어통발용 미끼통",0,0,제주,PL,PL_2_11,2.022113E7,남해안,33.222112,126.296288,33.223216,126.297093
202,2022.0,6차,제주사계리,국내기인,플라스틱류,비닐봉지,1,0.05,제주,PL,PL_2_31,2.022113E7,남해안,33.222112,126.296288,33.223216,126.297093
203,2022.0,6차,제주사계리,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",3,0.15,제주,PL,PL_2_32,2.022113E7,남해안,33.222112,126.296288,33.223216,126.297093
204,2022.0,6차,제주사계리,국내기인,플라스틱류,필름형 풍선,0,0,제주,PL,PL_2_33,2.022113E7,남해안,33.222112,126.296288,33.223216,126.297093
205,2022.0,6차,제주사계리,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",11,0.55,제주,PL,PL_2_25,2.022113E7,남해안,33.222112,126.296288,33.223216,126.297093
206,2022.0,6차,제주사계리,국내기인,플라스틱류,그물,0,0,제주,PL,PL_2_26,2.022113E7,남해안,33.222112,126.296288,33.223216,126.297093
207,2022.0,6차,제주사계리,국내기인,플라스틱류,낚싯줄,1,0.05,제주,PL,PL_2_27,2.022113E7,남해안,33.222112,126.296288,33.223216,126.297093
208,2022.0,6차,제주사계리,외국기인,플라스틱류,그물,0,0,제주,PL,PL_2_49,2.022113E7,남해안,33.222112,126.296288,33.223216,126.297093
545,2022.0,3차,통영망일봉,국내기인,플라스틱류,"통발, 장어통발용 미끼통",0,0,경남,PL,PL_2_11,2.0220531E7,남해안,34.844393,128.443972,34.843857,128.443373
546,2022.0,3차,통영망일봉,국내기인,플라스틱류,비닐봉지,9,0.45,경남,PL,PL_2_31,2.0220531E7,남해안,34.844393,128.443972,34.843857,128.443373
547,2022.0,3차,통영망일봉,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",3,0.15,경남,PL,PL_2_32,2.0220531E7,남해안,34.844393,128.443972,34.843857,128.443373
548,2022.0,3차,통영망일봉,국내기인,플라스틱류,필름형 풍선,0,0,경남,PL,PL_2_33,2.0220531E7,남해안,34.844393,128.443972,34.843857,128.443373
549,2022.0,3차,통영망일봉,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",34,1.7,경남,PL,PL_2_25,2.0220531E7,남해안,34.844393,128.443972,34.843857,128.443373
550,2022.0,3차,통영망일봉,국내기인,플라스틱류,그물,0,0,경남,PL,PL_2_26,2.0220531E7,남해안,34.844393,128.443972,34.843857,128.443373
551,2022.0,3차,통영망일봉,국내기인,플라스틱류,낚싯줄,0,0,경남,PL,PL_2_27,2.0220531E7,남해안,34.844393,128.443972,34.843857,128.443373
552,2022.0,3차,통영망일봉,외국기인,플라스틱류,그물,0,0,경남,PL,PL_2_49,2.0220531E7,남해안,34.844393,128.443972,34.843857,128.443373
321,2022.0,2차,통영망일봉,국내기인,플라스틱류,"통발, 장어통발용 미끼통",1,0.05,경남,PL,PL_2_11,2.0220331E7,남해안,34.844393,128.443972,34.843857,128.443373
322,2022.0,2차,통영망일봉,국내기인,플라스틱류,비닐봉지,19,0.95,경남,PL,PL_2_31,2.0220331E7,남해안,34.844393,128.443972,34.843857,128.443373
323,2022.0,2차,통영망일봉,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",11,0.55,경남,PL,PL_2_32,2.0220331E7,남해안,34.844393,128.443972,34.843857,128.443373
324,2022.0,2차,통영망일봉,국내기인,플라스틱류,필름형 풍선,3,0.15,경남,PL,PL_2_33,2.0220331E7,남해안,34.844393,128.443972,34.843857,128.443373
325,2022.0,2차,통영망일봉,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",26,1.3,경남,PL,PL_2_25,2.0220331E7,남해안,34.844393,128.443972,34.843857,128.443373
326,2022.0,2차,통영망일봉,국내기인,플라스틱류,그물,0,0,경남,PL,PL_2_26,2.0220331E7,남해안,34.844393,128.443972,34.843857,128.443373
327,2022.0,2차,통영망일봉,국내기인,플라스틱류,낚싯줄,0,0,경남,PL,PL_2_27,2.0220331E7,남해안,34.844393,128.443972,34.843857,128.443373
328,2022.0,2차,통영망일봉,외국기인,플라스틱류,그물,0,0,경남,PL,PL_2_49,2.0220331E7,남해안,34.844393,128.443972,34.843857,128.443373
97,2022.0,4차,통영망일봉,국내기인,플라스틱류,"통발, 장어통발용 미끼통",1,0.05,경남,PL,PL_2_11,2.0220731E7,남해안,34.844393,128.443972,34.843857,128.443373
98,2022.0,4차,통영망일봉,국내기인,플라스틱류,비닐봉지,1,0.05,경남,PL,PL_2_31,2.0220731E7,남해안,34.844393,128.443972,34.843857,128.443373
99,2022.0,4차,통영망일봉,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",2,0.1,경남,PL,PL_2_32,2.0220731E7,남해안,34.844393,128.443972,34.843857,128.443373
100,2022.0,4차,통영망일봉,국내기인,플라스틱류,필름형 풍선,0,0,경남,PL,PL_2_33,2.0220731E7,남해안,34.844393,128.443972,34.843857,128.443373
101,2022.0,4차,통영망일봉,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",16,0.8,경남,PL,PL_2_25,2.0220731E7,남해안,34.844393,128.443972,34.843857,128.443373
102,2022.0,4차,통영망일봉,국내기인,플라스틱류,그물,0,0,경남,PL,PL_2_26,2.0220731E7,남해안,34.844393,128.443972,34.843857,128.443373
103,2022.0,4차,통영망일봉,국내기인,플라스틱류,낚싯줄,0,0,경남,PL,PL_2_27,2.0220731E7,남해안,34.844393,128.443972,34.843857,128.443373
104,2022.0,4차,통영망일봉,외국기인,플라스틱류,그물,0,0,경남,PL,PL_2_49,2.0220731E7,남해안,34.844393,128.443972,34.843857,128.443373
433,2022.0,5차,통영망일봉,국내기인,플라스틱류,"통발, 장어통발용 미끼통",0,0,경남,PL,PL_2_11,2.022093E7,남해안,34.844393,128.443972,34.843857,128.443373
434,2022.0,5차,통영망일봉,국내기인,플라스틱류,비닐봉지,72,3.6,경남,PL,PL_2_31,2.022093E7,남해안,34.844393,128.443972,34.843857,128.443373
435,2022.0,5차,통영망일봉,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",22,1.1,경남,PL,PL_2_32,2.022093E7,남해안,34.844393,128.443972,34.843857,128.443373
436,2022.0,5차,통영망일봉,국내기인,플라스틱류,필름형 풍선,0,0,경남,PL,PL_2_33,2.022093E7,남해안,34.844393,128.443972,34.843857,128.443373
437,2022.0,5차,통영망일봉,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",55,2.75,경남,PL,PL_2_25,2.022093E7,남해안,34.844393,128.443972,34.843857,128.443373
438,2022.0,5차,통영망일봉,국내기인,플라스틱류,그물,1,0.05,경남,PL,PL_2_26,2.022093E7,남해안,34.844393,128.443972,34.843857,128.443373
439,2022.0,5차,통영망일봉,국내기인,플라스틱류,낚싯줄,0,0,경남,PL,PL_2_27,2.022093E7,남해안,34.844393,128.443972,34.843857,128.443373
440,2022.0,5차,통영망일봉,외국기인,플라스틱류,그물,0,0,경남,PL,PL_2_49,2.022093E7,남해안,34.844393,128.443972,34.843857,128.443373
209,2022.0,6차,통영망일봉,국내기인,플라스틱류,"통발, 장어통발용 미끼통",0,0,경남,PL,PL_2_11,2.022113E7,남해안,34.844393,128.443972,34.843857,128.443373
210,2022.0,6차,통영망일봉,국내기인,플라스틱류,비닐봉지,5,0.25,경남,PL,PL_2_31,2.022113E7,남해안,34.844393,128.443972,34.843857,128.443373
211,2022.0,6차,통영망일봉,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",2,0.1,경남,PL,PL_2_32,2.022113E7,남해안,34.844393,128.443972,34.843857,128.443373
212,2022.0,6차,통영망일봉,국내기인,플라스틱류,필름형 풍선,0,0,경남,PL,PL_2_33,2.022113E7,남해안,34.844393,128.443972,34.843857,128.443373
213,2022.0,6차,통영망일봉,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",22,1.1,경남,PL,PL_2_25,2.022113E7,남해안,34.844393,128.443972,34.843857,128.443373
214,2022.0,6차,통영망일봉,국내기인,플라스틱류,그물,0,0,경남,PL,PL_2_26,2.022113E7,남해안,34.844393,128.443972,34.843857,128.443373
215,2022.0,6차,통영망일봉,국내기인,플라스틱류,낚싯줄,0,0,경남,PL,PL_2_27,2.022113E7,남해안,34.844393,128.443972,34.843857,128.443373
216,2022.0,6차,통영망일봉,외국기인,플라스틱류,그물,0,0,경남,PL,PL_2_49,2.022113E7,남해안,34.844393,128.443972,34.843857,128.443373
553,2022.0,3차,해남묵동리,국내기인,플라스틱류,"통발, 장어통발용 미끼통",2,0.1,전남,PL,PL_2_11,2.0220531E7,남해안,34.353639,126.611089,34.352882,126.610013
554,2022.0,3차,해남묵동리,국내기인,플라스틱류,비닐봉지,0,0,전남,PL,PL_2_31,2.0220531E7,남해안,34.353639,126.611089,34.352882,126.610013
555,2022.0,3차,해남묵동리,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",0,0,전남,PL,PL_2_32,2.0220531E7,남해안,34.353639,126.611089,34.352882,126.610013
556,2022.0,3차,해남묵동리,국내기인,플라스틱류,필름형 풍선,0,0,전남,PL,PL_2_33,2.0220531E7,남해안,34.353639,126.611089,34.352882,126.610013
557,2022.0,3차,해남묵동리,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",0,0,전남,PL,PL_2_25,2.0220531E7,남해안,34.353639,126.611089,34.352882,126.610013
558,2022.0,3차,해남묵동리,국내기인,플라스틱류,그물,0,0,전남,PL,PL_2_26,2.0220531E7,남해안,34.353639,126.611089,34.352882,126.610013
559,2022.0,3차,해남묵동리,국내기인,플라스틱류,낚싯줄,0,0,전남,PL,PL_2_27,2.0220531E7,남해안,34.353639,126.611089,34.352882,126.610013
560,2022.0,3차,해남묵동리,외국기인,플라스틱류,그물,0,0,전남,PL,PL_2_49,2.0220531E7,남해안,34.353639,126.611089,34.352882,126.610013
329,2022.0,2차,해남묵동리,국내기인,플라스틱류,"통발, 장어통발용 미끼통",0,0,전남,PL,PL_2_11,2.0220331E7,남해안,34.353639,126.611089,34.352882,126.610013
330,2022.0,2차,해남묵동리,국내기인,플라스틱류,비닐봉지,7,0.35,전남,PL,PL_2_31,2.0220331E7,남해안,34.353639,126.611089,34.352882,126.610013
331,2022.0,2차,해남묵동리,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",0,0,전남,PL,PL_2_32,2.0220331E7,남해안,34.353639,126.611089,34.352882,126.610013
332,2022.0,2차,해남묵동리,국내기인,플라스틱류,필름형 풍선,0,0,전남,PL,PL_2_33,2.0220331E7,남해안,34.353639,126.611089,34.352882,126.610013
333,2022.0,2차,해남묵동리,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",0,0,전남,PL,PL_2_25,2.0220331E7,남해안,34.353639,126.611089,34.352882,126.610013
334,2022.0,2차,해남묵동리,국내기인,플라스틱류,그물,0,0,전남,PL,PL_2_26,2.0220331E7,남해안,34.353639,126.611089,34.352882,126.610013
335,2022.0,2차,해남묵동리,국내기인,플라스틱류,낚싯줄,0,0,전남,PL,PL_2_27,2.0220331E7,남해안,34.353639,126.611089,34.352882,126.610013
336,2022.0,2차,해남묵동리,외국기인,플라스틱류,그물,0,0,전남,PL,PL_2_49,2.0220331E7,남해안,34.353639,126.611089,34.352882,126.610013
105,2022.0,4차,해남묵동리,국내기인,플라스틱류,"통발, 장어통발용 미끼통",1,0.05,전남,PL,PL_2_11,2.0220731E7,남해안,34.353639,126.611089,34.352882,126.610013
106,2022.0,4차,해남묵동리,국내기인,플라스틱류,비닐봉지,8,0.4,전남,PL,PL_2_31,2.0220731E7,남해안,34.353639,126.611089,34.352882,126.610013
107,2022.0,4차,해남묵동리,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",0,0,전남,PL,PL_2_32,2.0220731E7,남해안,34.353639,126.611089,34.352882,126.610013
108,2022.0,4차,해남묵동리,국내기인,플라스틱류,필름형 풍선,0,0,전남,PL,PL_2_33,2.0220731E7,남해안,34.353639,126.611089,34.352882,126.610013
109,2022.0,4차,해남묵동리,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",1,0.05,전남,PL,PL_2_25,2.0220731E7,남해안,34.353639,126.611089,34.352882,126.610013
110,2022.0,4차,해남묵동리,국내기인,플라스틱류,그물,1,0.05,전남,PL,PL_2_26,2.0220731E7,남해안,34.353639,126.611089,34.352882,126.610013
111,2022.0,4차,해남묵동리,국내기인,플라스틱류,낚싯줄,0,0,전남,PL,PL_2_27,2.0220731E7,남해안,34.353639,126.611089,34.352882,126.610013
112,2022.0,4차,해남묵동리,외국기인,플라스틱류,그물,0,0,전남,PL,PL_2_49,2.0220731E7,남해안,34.353639,126.611089,34.352882,126.610013
441,2022.0,5차,해남묵동리,국내기인,플라스틱류,"통발, 장어통발용 미끼통",3,0.15,전남,PL,PL_2_11,2.022093E7,남해안,34.353639,126.611089,34.352882,126.610013
442,2022.0,5차,해남묵동리,국내기인,플라스틱류,비닐봉지,2,0.1,전남,PL,PL_2_31,2.022093E7,남해안,34.353639,126.611089,34.352882,126.610013
443,2022.0,5차,해남묵동리,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",0,0,전남,PL,PL_2_32,2.022093E7,남해안,34.353639,126.611089,34.352882,126.610013
444,2022.0,5차,해남묵동리,국내기인,플라스틱류,필름형 풍선,0,0,전남,PL,PL_2_33,2.022093E7,남해안,34.353639,126.611089,34.352882,126.610013
445,2022.0,5차,해남묵동리,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",10,0.5,전남,PL,PL_2_25,2.022093E7,남해안,34.353639,126.611089,34.352882,126.610013
446,2022.0,5차,해남묵동리,국내기인,플라스틱류,그물,0,0,전남,PL,PL_2_26,2.022093E7,남해안,34.353639,126.611089,34.352882,126.610013
447,2022.0,5차,해남묵동리,국내기인,플라스틱류,낚싯줄,0,0,전남,PL,PL_2_27,2.022093E7,남해안,34.353639,126.611089,34.352882,126.610013
448,2022.0,5차,해남묵동리,외국기인,플라스틱류,그물,0,0,전남,PL,PL_2_49,2.022093E7,남해안,34.353639,126.611089,34.352882,126.610013
217,2022.0,6차,해남묵동리,국내기인,플라스틱류,"통발, 장어통발용 미끼통",0,0,전남,PL,PL_2_11,2.022113E7,남해안,34.353639,126.611089,34.352882,126.610013
218,2022.0,6차,해남묵동리,국내기인,플라스틱류,비닐봉지,0,0,전남,PL,PL_2_31,2.022113E7,남해안,34.353639,126.611089,34.352882,126.610013
219,2022.0,6차,해남묵동리,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",0,0,전남,PL,PL_2_32,2.022113E7,남해안,34.353639,126.611089,34.352882,126.610013
220,2022.0,6차,해남묵동리,국내기인,플라스틱류,필름형 풍선,0,0,전남,PL,PL_2_33,2.022113E7,남해안,34.353639,126.611089,34.352882,126.610013
221,2022.0,6차,해남묵동리,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",1,0.05,전남,PL,PL_2_25,2.022113E7,남해안,34.353639,126.611089,34.352882,126.610013
222,2022.0,6차,해남묵동리,국내기인,플라스틱류,그물,0,0,전남,PL,PL_2_26,2.022113E7,남해안,34.353639,126.611089,34.352882,126.610013
223,2022.0,6차,해남묵동리,국내기인,플라스틱류,낚싯줄,0,0,전남,PL,PL_2_27,2.022113E7,남해안,34.353639,126.611089,34.352882,126.610013
224,2022.0,6차,해남묵동리,외국기인,플라스틱류,그물,0,0,전남,PL,PL_2_49,2.022113E7,남해안,34.353639,126.611089,34.352882,126.610013